season,date,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,probPredWinner,actualWinner,predImpWinner,probPred,impPred,proj1Result,proj2Result,xg1Result,xg2Result,nsxg1Result,nsxg2Result
2020,2020-11-27,Barclays Premier League,Crystal Palace,Newcastle,67.16,64.76,0.441,0.2779,0.2811,1.35,1.01,24.8,32.8,0.0,2.0,0.6,1.4,1.97,1.05,team1,team2,team2,0,1,0,0,0,0,0,0
2020,2020-11-27,Italy Serie B,Chievo Verona,Lecce,31.31,37.16,0.3878,0.3197,0.2925,1.49,1.33,49.7,55.7,1.0,2.0,0.98,1.17,1.23,1.96,team1,team2,team2,0,1,1,0,1,0,1,1
2020,2020-11-27,Spanish Primera Division,Real Valladolid,Levante,62.07,67.77,0.3677,0.3507,0.2816,1.25,1.22,46.5,36.9,1.0,1.0,1.41,1.15,0.81,0.86,team1,tie,team1,0,0,1,1,1,1,1,1
2020,2020-11-27,Portuguese Liga,Tondela,Guimaraes,39.24,50.92,0.3584,0.3582,0.2834,1.15,1.15,40.0,12.6,0.0,2.0,0.7,1.78,1.07,0.64,team1,team2,team1,0,0,0,0,0,1,0,0
2020,2020-11-28,German 2. Bundesliga,Jahn Regensburg,Würzburger Kickers,30.61,25.74,0.4471,0.2812,0.2717,1.61,1.23,37.6,46.6,2.0,1.0,2.49,0.53,1.24,0.52,team1,team1,team2,1,0,1,1,1,1,0,1
2020,2020-11-28,German 2. Bundesliga,SV Sandhausen,Erzgebirge Aue,32.3,29.27,0.4324,0.2799,0.2877,1.46,1.12,33.9,25.5,1.0,4.0,2.58,2.72,1.7,1.54,team1,team2,team1,0,0,1,0,0,0,0,0
2020,2020-11-28,German 2. Bundesliga,Karlsruher SC,SC Paderborn,36.3,44.2,0.2956,0.4288,0.2757,1.25,1.55,28.3,62.4,1.0,0.0,1.56,0.6,0.85,1.36,team2,team1,team2,0,0,1,0,0,0,1,0
2020,2020-11-28,Barclays Premier League,Brighton and Hove Albion,Liverpool,72.08,88.63,0.182,0.6086,0.2094,1.07,2.11,20.0,63.0,1.0,1.0,2.15,0.34,1.26,0.62,team2,tie,team2,0,0,1,0,0,0,1,1
2020,2020-11-28,English League Championship,Reading,Bristol City,44.83,49.72,0.3465,0.3553,0.2981,1.19,1.21,15.3,24.8,3.0,1.0,1.86,0.76,1.88,0.57,team2,team1,team2,0,0,0,1,0,1,0,1
2020,2020-11-28,Italy Serie B,Pisa,Cittadella,22.67,28.04,0.3787,0.3267,0.2946,1.46,1.34,33.2,24.6,1.0,4.0,1.54,3.39,1.14,1.39,team1,team2,team1,0,0,1,0,0,0,1,0
2020,2020-11-28,Spanish Primera Division,Elche,Cadiz,58.21,65.76,0.3787,0.3175,0.3039,1.14,1.02,48.3,26.8,1.0,1.0,0.11,0.67,0.48,1.03,tie,tie,team1,1,0,1,1,0,1,0,1
2020,2020-11-28,Italy Serie B,US Pescara,Pordenone Calcio,18.53,23.99,0.3755,0.3087,0.3158,1.3,1.16,44.4,27.6,0.0,2.0,1.27,2.16,0.97,0.81,tie,team2,team1,0,0,0,0,0,1,0,0
2020,2020-11-28,Italy Serie B,Brescia,Frosinone,36.02,26.87,0.5289,0.1902,0.281,1.7,0.91,40.0,23.9,1.0,2.0,1.86,1.92,1.01,1.06,team1,team2,team1,0,0,0,0,0,1,1,0
2020,2020-11-28,Italy Serie B,Empoli,Vicenza,33.13,21.38,0.5923,0.1598,0.2478,1.99,0.93,53.2,33.8,2.0,2.0,1.91,2.0,1.99,1.17,team1,tie,team1,0,0,1,0,1,1,1,0
2020,2020-11-28,Italy Serie B,F.B.C Unione Venezia,Ascoli,27.15,18.13,0.5317,0.1854,0.2829,1.68,0.88,23.4,44.2,2.0,1.0,2.31,0.66,2.34,0.5,team1,team1,team2,1,0,1,1,1,1,1,1
2020,2020-11-28,Italy Serie A,Sassuolo,Internazionale,66.5,83.04,0.2236,0.5615,0.2149,1.34,2.21,40.8,59.4,0.0,3.0,0.79,1.42,2.18,1.49,team2,team2,team2,1,1,0,0,0,0,0,0
2020,2020-11-28,German Bundesliga,Borussia Dortmund,FC Cologne,88.17,63.65,0.7849,0.064,0.1511,2.45,0.55,45.2,32.8,1.0,2.0,2.51,1.44,2.54,0.82,team1,team2,team1,0,0,0,0,0,0,0,0
2020,2020-11-28,German Bundesliga,1. FC Union Berlin,Eintracht Frankfurt,69.32,73.34,0.3678,0.363,0.2692,1.36,1.35,26.2,31.3,3.0,3.0,2.12,1.38,1.15,1.23,team1,tie,team2,0,0,0,0,0,0,0,0
2020,2020-11-28,German Bundesliga,VfB Stuttgart,Bayern Munich,64.28,92.97,0.0821,0.7863,0.1315,0.93,3.03,12.6,67.0,1.0,3.0,1.38,0.88,0.86,2.15,team2,team2,team2,1,1,1,1,1,0,1,0
2020,2020-11-28,German Bundesliga,RB Leipzig,Arminia Bielefeld,85.38,54.61,0.8297,0.0344,0.1359,2.37,0.31,72.3,43.3,2.0,1.0,2.54,2.07,2.17,1.53,team1,team1,team1,1,1,1,0,0,0,1,0
2020,2020-11-28,German Bundesliga,FC Augsburg,SC Freiburg,61.8,61.11,0.4077,0.3201,0.2722,1.42,1.22,19.5,32.4,1.0,1.0,0.51,0.59,0.68,0.94,team1,tie,team2,0,0,1,1,1,1,1,1
2020,2020-11-28,English League Championship,Derby County,Wycombe Wanderers,41.77,37.33,0.4403,0.2565,0.3032,1.31,0.93,44.5,47.1,1.0,1.0,2.29,1.36,1.3,1.4,tie,tie,team2,1,0,1,1,0,1,1,1
2020,2020-11-28,English League Championship,Rotherham United,AFC Bournemouth,41.43,62.97,0.1945,0.551,0.2546,0.94,1.75,31.3,59.1,2.0,2.0,1.72,1.55,2.16,1.04,team2,tie,team2,0,0,0,1,1,1,1,0
2020,2020-11-28,English League Championship,Birmingham,Millwall,42.96,49.24,0.34299999999999997,0.3472,0.3097,1.12,1.13,21.7,16.3,0.0,0.0,0.82,0.5,0.92,0.92,tie,tie,team1,1,0,0,0,0,1,0,0
2020,2020-11-28,English League Championship,Sheffield Wednesday,Stoke City,42.84,53.46,0.3108,0.3864,0.3028,1.08,1.24,40.2,26.9,0.0,0.0,0.16,0.57,0.48,0.92,tie,tie,team1,1,0,0,0,1,0,1,0
2020,2020-11-28,English League Championship,Cardiff City,Luton Town,52.62,40.51,0.5191,0.1959,0.2849,1.49,0.8,16.3,19.1,4.0,0.0,2.39,0.17,2.05,0.58,team1,team1,team2,1,0,0,0,0,1,0,0
2020,2020-11-28,English League Championship,Watford,Preston North End,57.92,47.53,0.5349,0.1909,0.2742,1.57,0.82,42.9,13.2,4.0,1.0,3.13,0.68,2.54,0.81,team1,team1,team1,1,1,0,1,0,1,0,1
2020,2020-11-28,Italy Serie B,Monza,Reggina,40.43,24.94,0.626,0.1338,0.2401,2.01,0.8,61.3,29.1,1.0,0.0,2.7,0.38,2.38,0.53,team1,team1,team1,1,1,0,0,0,1,0,0
2020,2020-11-28,English League Championship,Norwich City,Coventry City,59.99,38.59,0.6496,0.131,0.2194,2.02,0.78,59.2,37.2,1.0,1.0,1.82,1.45,0.76,1.45,team1,tie,team1,0,0,0,1,0,1,1,1
2020,2020-11-28,English League Championship,Huddersfield Town,Middlesbrough,46.88,52.07,0.3367,0.3464,0.317,1.07,1.09,16.7,26.6,3.0,2.0,1.43,1.99,1.32,0.95,tie,team1,team2,0,0,0,0,0,1,0,0
2020,2020-11-28,English League Championship,Blackburn,Barnsley,53.43,45.44,0.4907,0.2315,0.2778,1.54,0.97,21.7,16.6,2.0,1.0,0.89,1.1,0.48,1.39,team1,team1,team1,1,1,1,1,0,1,0,1
2020,2020-11-28,Spanish Primera Division,Valencia,Atletico Madrid,67.03,86.37,0.1953,0.5704,0.2344,0.98,1.85,22.5,63.2,0.0,1.0,0.18,1.24,0.19,1.73,team2,team2,team2,1,1,0,0,1,1,1,0
2020,2020-11-28,French Ligue 1,Marseille,Nantes,63.49,59.71,0.4824,0.2368,0.2808,1.42,0.91,37.7,11.2,3.0,1.0,3.2,0.36,0.94,0.5,team1,team1,team1,1,1,0,1,1,0,0,1
2020,2020-11-28,Italy Serie A,Benevento,Juventus,51.93,81.89,0.1255,0.6862,0.1882,0.89,2.34,34.1,61.4,1.0,1.0,0.5,1.78,1.38,2.46,team2,tie,team2,0,0,1,0,1,0,1,0
2020,2020-11-28,Barclays Premier League,Everton,Leeds United,74.03,67.56,0.5099,0.2532,0.2369,1.81,1.21,22.8,18.6,0.0,1.0,1.6,3.17,1.78,1.98,team1,team2,team1,0,0,0,1,0,0,0,0
2020,2020-11-28,German Bundesliga,Borussia Monchengladbach,Schalke 04,79.61,54.35,0.7727,0.0735,0.1538,2.49,0.63,61.2,41.4,4.0,1.0,3.17,0.86,1.81,0.94,team1,team1,team1,1,1,0,1,0,1,0,1
2020,2020-11-28,Spanish Primera Division,SD Huesca,Sevilla FC,64.34,79.91,0.2594,0.47100000000000003,0.2696,1.03,1.49,42.6,46.3,0.0,1.0,0.28,1.59,0.69,1.77,team2,team2,team2,1,1,0,1,1,0,0,0
2020,2020-11-28,Dutch Eredivisie,Emmen,Ajax,32.01,80.06,0.0756,0.784,0.1403,0.82,2.9,49.5,58.6,0.0,5.0,0.11,3.91,0.33,3.5,team2,team2,team2,1,1,0,0,1,0,1,0
2020,2020-11-28,Portuguese Liga,Santa Clara,FC Porto,46.53,75.28,0.1541,0.6443,0.2016,0.9,2.07,11.9,63.3,0.0,1.0,0.38,0.27,0.21,1.11,team2,team2,team2,1,1,0,0,1,0,1,1
2020,2020-11-28,Dutch Eredivisie,ADO Den Haag,Heerenveen,27.87,40.89,0.3508,0.3916,0.2577,1.53,1.63,43.7,4.3,1.0,1.0,0.6,2.32,0.64,3.27,team2,tie,team1,0,0,0,0,1,0,1,0
2020,2020-11-28,Italy Serie A,Atalanta,Verona,80.03,59.46,0.6992,0.113,0.1878,2.28,0.8,61.2,19.6,0.0,2.0,1.44,1.67,3.05,0.53,team1,team2,team1,0,0,0,0,0,1,0,0
2020,2020-11-28,Dutch Eredivisie,VVV Venlo,PEC Zwolle,31.75,38.97,0.3946,0.33399999999999996,0.2714,1.5,1.36,47.5,26.8,2.0,2.0,0.98,2.02,1.05,0.93,team1,tie,team1,0,0,1,0,0,1,0,0
2020,2020-11-28,Brasileiro Série A,Santos,Sport Recife,53.52,38.23,0.5658,0.1873,0.2469,1.6,0.8,5.6,53.7,4.0,2.0,2.46,1.11,0.52,1.02,team1,team1,team2,1,0,0,0,0,0,0,0
2020,2020-11-28,Barclays Premier League,West Bromwich Albion,Sheffield United,58.65,65.25,0.3437,0.3529,0.3034,1.06,1.08,41.6,47.1,1.0,0.0,1.66,3.36,1.19,2.24,tie,team1,team2,0,0,1,0,0,0,1,0
2020,2020-11-28,Spanish Primera Division,Real Madrid,Alavés,87.59,62.65,0.809,0.0508,0.1401,2.46,0.46,59.5,37.4,1.0,2.0,1.87,2.24,2.11,1.45,team1,team2,team1,0,0,0,0,0,1,0,0
2020,2020-11-28,Brasileiro Série A,Palmeiras,Atlético Paranaense,60.2,54.46,0.5107,0.2088,0.2805,1.33,0.74,21.0,13.6,3.0,0.0,3.4,0.59,2.22,0.44,team1,team1,team1,1,1,0,0,1,0,0,1
2020,2020-11-28,French Ligue 1,Paris Saint-Germain,Bordeaux,87.31,57.36,0.8617,0.0305,0.1079,2.73,0.36,73.1,12.0,2.0,2.0,2.83,1.27,2.24,1.14,team1,tie,team1,0,0,0,0,0,0,1,0
2020,2020-11-28,Portuguese Liga,Sporting CP,Moreirense,67.36,42.2,0.7448,0.0768,0.1784,2.07,0.5,66.4,25.4,2.0,1.0,1.72,0.04,1.52,0.1,team1,team1,team1,1,1,1,1,1,0,1,0
2020,2020-11-28,Brasileiro Série A,Bahía,São Paulo,48.85,61.61,0.2829,0.4584,0.2588,1.09,1.46,22.5,70.0,1.0,3.0,1.2,2.06,1.33,1.85,team2,team2,team2,1,1,1,0,1,0,1,0
2020,2020-11-28,Brasileiro Série A,Atlético Goianiense,Internacional,44.96,57.38,0.3428,0.3755,0.2816,1.11,1.17,34.3,15.2,0.0,0.0,0.33,1.44,0.34,1.29,team2,tie,team1,0,0,0,0,1,0,1,0
2020,2020-11-28,Mexican Primera Division Torneo Apertura,León,Puebla,53.41,36.16,0.5976,0.16399999999999998,0.2384,1.81,0.83,100.0,100.0,2.0,0.0,1.85,0.45,1.48,0.88,team1,team1,tie,1,0,1,0,1,1,0,0
2020,2020-11-28,Mexican Primera Division Torneo Apertura,Club América,Guadalajara,49.77,46.77,0.447,0.2788,0.2742,1.47,1.1,100.0,100.0,1.0,2.0,2.48,1.35,2.68,1.19,team1,team2,tie,0,0,1,0,0,0,0,0
2020,2020-11-29,Dutch Eredivisie,Vitesse,Fortuna Sittard,53.62,31.66,0.6732,0.12300000000000001,0.2038,2.2,0.82,32.7,41.5,2.0,0.0,1.75,0.44,2.08,1.0,team1,team1,team2,1,0,1,0,1,1,1,0
2020,2020-11-29,Italy Serie A,Lazio,Udinese,72.01,62.77,0.5492,0.2001,0.2507,1.73,0.95,45.6,24.4,1.0,3.0,1.28,1.58,1.61,1.07,team1,team2,team1,0,0,0,0,1,0,0,0
2020,2020-11-29,French Ligue 1,Lyon,Reims,75.9,56.38,0.6838,0.1139,0.2023,2.06,0.7,70.8,25.2,3.0,0.0,1.89,0.34,1.7,0.45,team1,team1,team1,1,1,0,0,0,1,0,1
2020,2020-11-29,English League Championship,Nottingham Forest,Swansea City,44.32,54.08,0.3042,0.3855,0.3103,1.03,1.2,29.6,30.9,0.0,1.0,1.41,0.89,2.47,1.27,tie,team2,team2,0,1,0,1,0,1,0,1
2020,2020-11-29,German 2. Bundesliga,1. FC Heidenheim 1846,Hamburg SV,36.17,46.5,0.2702,0.4643,0.2655,1.23,1.69,24.8,74.1,3.0,2.0,2.31,0.94,1.31,1.06,team2,team1,team2,0,0,0,1,0,0,0,0
2020,2020-11-29,German 2. Bundesliga,Hannover 96,Holstein Kiel,41.74,34.29,0.4906,0.2442,0.2652,1.7,1.13,41.7,30.4,0.0,3.0,1.5,1.13,1.54,0.31,team1,team2,team1,0,0,0,0,0,0,0,0
2020,2020-11-29,German 2. Bundesliga,1. FC Nürnberg,SpVgg Greuther Fürth,36.06,39.14,0.3473,0.3734,0.2794,1.37,1.43,27.4,53.3,2.0,3.0,1.97,1.31,1.7,0.83,team2,team2,team2,1,1,0,0,1,0,1,0
2020,2020-11-29,Spanish Primera Division,Barcelona,Osasuna,91.03,69.77,0.8377,0.043,0.1193,2.71,0.47,80.5,15.8,4.0,0.0,4.67,1.79,2.85,0.95,team1,team1,team1,1,1,0,1,0,0,0,0
2020,2020-11-29,Dutch Eredivisie,FC Groningen,Willem II,41.21,38.45,0.4562,0.2379,0.3058,1.33,0.87,6.3,27.1,1.0,0.0,0.72,0.14,1.98,0.72,tie,team1,team2,0,0,1,0,1,1,0,0
2020,2020-11-29,Dutch Eredivisie,Feyenoord,FC Utrecht,59.66,48.66,0.5926,0.1777,0.2297,2.03,1.01,38.8,6.1,1.0,1.0,0.87,1.75,1.0,1.85,team1,tie,team1,0,0,0,1,1,0,1,0
2020,2020-11-29,French Ligue 1,Metz,Brest,56.19,55.68,0.4169,0.3162,0.2668,1.46,1.24,13.8,15.9,0.0,2.0,0.72,1.76,1.51,1.17,team1,team2,team2,0,1,0,0,0,1,0,0
2020,2020-11-29,Italy Serie A,AC Milan,Fiorentina,80.54,66.27,0.6393,0.1501,0.2107,2.12,0.92,60.8,13.6,2.0,0.0,2.9,0.71,1.84,1.15,team1,team1,team1,1,1,1,0,0,0,1,0
2020,2020-11-29,French Ligue 1,Lorient,Montpellier,50.62,57.72,0.3781,0.3581,0.2638,1.42,1.37,41.1,11.2,0.0,1.0,0.49,1.43,0.71,1.34,team1,team2,team1,0,0,0,1,1,1,0,1
2020,2020-11-29,Italy Serie A,Bologna,Crotone,60.58,52.14,0.4966,0.2369,0.2665,1.58,1.01,32.2,43.6,1.0,0.0,2.14,0.4,1.46,0.8,team1,team1,team2,1,0,0,0,0,1,1,0
2020,2020-11-29,Italy Serie B,Reggiana,Cremonese,19.1,23.29,0.373,0.3227,0.3043,1.38,1.26,47.3,41.7,1.0,1.0,0.4,1.56,0.55,1.75,tie,tie,team1,1,0,1,1,0,0,1,0
2020,2020-11-29,French Ligue 1,AS Monaco,Nimes,73.14,51.99,0.6897,0.1215,0.1888,2.26,0.83,54.9,28.1,3.0,0.0,3.62,0.24,3.45,0.51,team1,team1,team1,1,1,0,0,0,1,1,0
2020,2020-11-29,French Ligue 1,Lens,Angers,60.17,58.01,0.4556,0.272,0.2724,1.46,1.07,18.6,11.5,1.0,3.0,1.49,2.59,1.34,0.97,team1,team2,team1,0,0,1,0,1,1,1,0
2020,2020-11-29,Barclays Premier League,Southampton,Manchester United,74.22,84.0,0.2774,0.4761,0.2465,1.23,1.68,27.2,57.6,2.0,3.0,0.48,2.82,0.39,1.81,team2,team2,team2,1,1,0,0,0,1,0,0
2020,2020-11-29,German Bundesliga,Bayer Leverkusen,Hertha Berlin,79.66,69.04,0.5998,0.1767,0.2236,1.98,0.97,71.6,19.1,0.0,0.0,1.09,0.63,1.63,0.54,team1,tie,team1,0,0,0,0,0,0,0,0
2020,2020-11-29,Portuguese Liga,Portimonense,C.D. Nacional,44.34,41.7,0.4891,0.2417,0.2692,1.43,0.92,39.5,28.7,1.0,0.0,1.28,0.35,0.99,0.46,team1,team1,team1,1,1,1,0,1,1,1,1
2020,2020-11-29,Portuguese Liga,Gil Vicente,Rio Ave,44.69,52.41,0.3883,0.3168,0.2949,1.14,1.0,34.4,14.6,2.0,0.0,0.28,0.75,0.66,1.18,team1,team1,team1,1,1,0,0,0,0,0,0
2020,2020-11-29,Spanish Primera Division,Getafe,Athletic Bilbao,73.79,72.59,0.4225,0.2679,0.3096,1.18,0.87,15.8,15.9,1.0,1.0,0.6,0.27,0.52,0.68,tie,tie,team2,1,0,1,1,1,0,1,1
2020,2020-11-29,Dutch Eredivisie,Heracles,AZ,41.03,61.71,0.2527,0.4872,0.2602,1.17,1.72,16.9,31.6,1.0,2.0,0.2,2.23,0.39,2.01,team2,team2,team2,1,1,1,1,0,1,0,1
2020,2020-11-29,French Ligue 1,Nice,Dijon FCO,60.07,48.94,0.5138,0.2218,0.2644,1.57,0.93,15.7,42.7,1.0,3.0,2.75,0.91,1.75,0.46,team1,team2,team2,0,1,0,0,0,0,0,0
2020,2020-11-29,Barclays Premier League,Chelsea,Tottenham Hotspur,86.44,83.74,0.4751,0.2864,0.2385,1.77,1.33,71.4,68.4,0.0,0.0,1.0,0.21,1.08,0.89,team1,tie,team1,0,0,0,0,0,1,0,0
2020,2020-11-29,Italy Serie A,Cagliari,Spezia,56.2,52.54,0.4497,0.2785,0.2718,1.5,1.13,34.6,41.8,2.0,2.0,1.55,2.7,1.55,2.07,team1,tie,team2,0,0,1,0,1,0,1,1
2020,2020-11-29,German Bundesliga,Mainz,TSG Hoffenheim,58.42,73.12,0.2922,0.4822,0.2255,1.54,2.02,41.3,26.0,1.0,1.0,1.88,1.25,1.33,1.65,team2,tie,team1,0,0,0,0,0,1,1,0
2020,2020-11-29,Spanish Primera Division,Celta Vigo,Granada,70.02,67.87,0.4741,0.2496,0.2763,1.44,0.96,32.8,18.8,3.0,1.0,5.36,1.82,2.45,0.56,team1,team1,team1,1,1,0,1,0,0,0,1
2020,2020-11-29,Portuguese Liga,Boavista,Belenenses,43.49,39.07,0.4813,0.221,0.2977,1.24,0.74,35.4,43.7,0.0,0.0,0.91,0.55,0.79,0.67,team1,tie,team2,0,0,0,0,0,0,0,0
2020,2020-11-29,Mexican Primera Division Torneo Apertura,Pumas Unam,Pachuca,45.18,50.68,0.3577,0.3484,0.2939,1.19,1.17,100.0,100.0,0.0,0.0,0.6,2.53,0.61,2.03,team1,tie,tie,0,1,0,0,0,0,0,0
2020,2020-11-29,Dutch Eredivisie,PSV,Sparta,66.31,40.24,0.7873,0.0599,0.1529,2.5,0.54,62.5,16.9,1.0,0.0,1.6,0.8,1.61,0.52,team1,team1,team1,1,1,0,0,0,0,0,0
2020,2020-11-29,Barclays Premier League,Arsenal,Wolverhampton,79.21,75.96,0.4873,0.2316,0.2812,1.39,0.87,35.5,17.0,1.0,2.0,1.24,2.16,1.68,1.24,team1,team2,team1,0,0,1,0,1,1,0,0
2020,2020-11-29,Italy Serie A,Napoli,AS Roma,80.89,79.17,0.4421,0.301,0.257,1.63,1.31,71.9,67.8,4.0,0.0,1.71,0.48,1.72,0.5,team1,team1,team1,1,1,0,0,0,1,0,1
2020,2020-11-29,Italy Serie B,Cosenza,Salernitana,22.02,24.95,0.4149,0.2861,0.299,1.48,1.19,36.4,19.9,0.0,1.0,1.71,0.86,1.49,1.47,team1,team2,team1,0,0,0,1,0,1,0,1
2020,2020-11-29,Major League Soccer,Orlando City SC,New England Revolution,41.5,44.57,0.581,0.419,0.0,1.54,1.24,100.0,100.0,1.0,3.0,1.71,2.65,1.23,0.51,team1,team2,tie,0,0,0,0,0,1,1,0
2020,2020-11-29,French Ligue 1,St Etienne,Lille,53.46,76.5,0.1819,0.5707,0.2474,0.85,1.71,34.6,60.6,1.0,1.0,0.94,0.46,0.3,1.27,team2,tie,team2,0,0,1,0,1,0,0,1
2020,2020-11-29,Portuguese Liga,Braga,SC Farense,62.66,44.3,0.6732,0.1349,0.1919,2.14,0.84,57.7,31.0,1.0,0.0,1.48,0.34,2.4,0.61,team1,team1,team1,1,1,0,0,1,1,0,0
2020,2020-11-29,Spanish Primera Division,Real Sociedad,Villarreal,84.2,79.32,0.4899,0.2448,0.2652,1.54,1.01,75.5,75.5,1.0,1.0,1.85,1.19,0.63,1.29,team1,tie,tie,0,1,0,1,0,1,1,1
2020,2020-11-29,Mexican Primera Division Torneo Apertura,Cruz Azul,Tigres UANL,55.53,55.02,0.4227,0.3051,0.2722,1.45,1.19,100.0,100.0,0.0,1.0,0.4,1.42,0.47,1.9,team1,team2,tie,0,0,0,1,1,1,1,0
2020,2020-11-29,Major League Soccer,Columbus Crew,Nashville SC,38.83,37.3,0.6391,0.3609,0.0,1.35,0.9,100.0,100.0,2.0,0.0,2.36,0.84,1.49,1.67,team1,team1,tie,1,0,0,0,1,0,0,0
2020,2020-11-30,Barclays Premier League,Leicester City,Fulham,79.28,61.81,0.642,0.1514,0.2065,2.08,0.9,50.1,42.2,1.0,2.0,1.52,1.92,1.41,1.07,team1,team2,team1,0,0,0,0,0,1,1,0
2020,2020-11-30,Italy Serie A,Torino,Sampdoria,57.76,60.53,0.4113,0.32799999999999996,0.2606,1.55,1.36,43.4,23.4,2.0,2.0,1.71,1.48,1.31,1.18,team1,tie,team1,0,0,1,0,1,0,0,0
2020,2020-11-30,Portuguese Liga,Maritimo,Benfica,39.95,73.64,0.1353,0.6806,0.1841,0.9,2.26,35.5,71.6,1.0,2.0,0.89,1.39,0.49,1.91,team2,team2,team2,1,1,1,1,1,0,0,1
2020,2020-11-30,German 2. Bundesliga,VfL Bochum,Fortuna Düsseldorf,35.93,43.43,0.3174,0.4006,0.282,1.27,1.46,44.5,52.5,5.0,0.0,2.14,0.47,1.38,0.49,team2,team1,team2,0,0,0,0,0,1,0,1
2020,2020-11-30,Italy Serie A,Genoa,Parma,54.98,54.44,0.4114,0.3123,0.2763,1.42,1.2,47.5,46.4,1.0,2.0,1.66,1.28,0.91,1.32,team1,team2,team1,0,0,1,0,0,0,1,0
2020,2020-11-30,Italy Serie B,Virtus Entella,Spal,20.64,36.14,0.2701,0.4386,0.2913,1.18,1.58,43.4,50.6,0.0,1.0,0.72,1.38,1.13,1.25,team2,team2,team2,1,1,0,0,0,1,0,1
2020,2020-11-30,Spanish Primera Division,Real Betis,Eibar,69.66,65.79,0.4731,0.2471,0.2798,1.41,0.94,18.2,40.1,0.0,2.0,0.61,3.23,0.86,0.83,team1,team2,team2,0,1,0,0,0,0,0,0
2020,2020-11-30,Barclays Premier League,West Ham United,Aston Villa,75.13,72.89,0.45,0.3042,0.2458,1.67,1.33,27.0,27.1,2.0,1.0,0.71,2.48,0.58,1.85,team1,team1,team2,1,0,1,1,0,0,0,0
2020,2020-11-30,Brasileiro Série A,Vasco da Gama,Ceará,45.01,48.96,0.4251,0.3087,0.2662,1.36,1.11,48.0,33.4,1.0,4.0,1.28,2.87,1.24,1.05,team1,team2,team1,0,0,1,0,1,0,1,0
2020,2020-11-30,Brasileiro Série A,Grêmio,Goiás,64.0,39.65,0.7006,0.1089,0.1905,2.04,0.66,23.2,31.1,2.0,1.0,2.67,0.66,2.94,0.76,team1,team1,team2,1,0,1,1,0,1,0,1
2020,2020-11-30,Brasileiro Série A,Fluminense,Bragantino,52.0,51.75,0.4344,0.2875,0.278,1.29,0.99,5.6,23.8,0.0,0.0,0.36,0.53,0.66,0.73,team1,tie,team2,0,0,0,0,1,0,0,0
2020,2020-12-01,UEFA Champions League,Lokomotiv Moscow,FC Salzburg,57.42,79.99,0.2487,0.53,0.2213,1.25,1.91,49.1,49.2,1.0,3.0,1.07,2.6,1.0,2.11,team2,team2,team2,1,1,1,0,1,1,1,0
2020,2020-12-01,UEFA Champions League,Shakhtar Donetsk,Real Madrid,71.36,85.78,0.2836,0.491,0.2255,1.36,1.84,77.6,76.4,2.0,0.0,1.44,1.35,0.49,1.31,team2,team1,team1,0,1,0,0,0,0,0,0
2020,2020-12-01,English League Championship,Cardiff City,Huddersfield Town,54.86,47.32,0.4855,0.2359,0.2786,1.53,0.98,19.7,15.1,3.0,0.0,1.66,0.54,2.16,1.2,team1,team1,team1,1,1,0,0,0,0,0,0
2020,2020-12-01,English League Championship,Birmingham,Barnsley,43.06,46.18,0.3757,0.312,0.3122,1.17,1.04,27.1,17.6,1.0,2.0,0.67,1.28,0.49,1.43,tie,team2,team1,0,0,1,0,1,0,0,0
2020,2020-12-01,English League Championship,Queens Park Rangers,Bristol City,45.45,48.08,0.3804,0.3415,0.2782,1.4,1.31,16.7,21.6,1.0,2.0,2.66,1.85,2.71,1.05,team1,team2,team2,0,1,1,0,0,1,0,0
2020,2020-12-01,English League Championship,Derby County,Coventry City,41.57,39.95,0.4219,0.2778,0.3003,1.31,1.01,42.0,35.3,1.0,1.0,1.26,1.16,1.75,0.69,tie,tie,team1,1,0,1,1,1,1,0,1
2020,2020-12-01,English League Championship,AFC Bournemouth,Preston North End,61.45,45.6,0.6064,0.1559,0.2376,1.88,0.83,54.8,15.3,2.0,3.0,0.72,1.55,1.68,1.22,team1,team2,team1,0,0,1,0,0,0,1,0
2020,2020-12-01,UEFA Champions League,Borussia Monchengladbach,Internazionale,79.73,83.3,0.4002,0.3713,0.2284,1.68,1.62,90.0,97.4,2.0,3.0,1.26,1.77,0.94,2.11,team1,team2,team2,0,1,1,0,0,0,0,0
2020,2020-12-01,UEFA Champions League,Marseille,Olympiacos,65.03,72.87,0.39399999999999996,0.316,0.29,1.17,1.01,10.1,10.1,2.0,1.0,2.04,0.33,0.82,1.36,team1,team1,tie,1,0,0,1,1,0,0,1
2020,2020-12-01,UEFA Champions League,FC Porto,Manchester City,75.33,93.8,0.175,0.5991,0.2258,0.86,1.81,6.8,8.9,0.0,0.0,0.06,2.55,0.42,1.97,team2,tie,team2,0,0,0,0,1,0,1,0
2020,2020-12-01,English League Championship,Rotherham United,Brentford,42.97,60.95,0.2281,0.4891,0.2828,0.93,1.49,31.9,44.8,0.0,2.0,0.51,1.63,1.17,0.77,team2,team2,team2,1,1,0,0,0,1,0,0
